id,npc_name,strategy_status,level,base1_x,base1_y,base2_x,base2_y,adjacency,lord_name,scheduled_time,comment,updated_by,event_id,created_at,conquered,conqueror_type,adjacent_own,adjacent_other
4289,北西砦674,攻略済,3,-594,769,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4290,北西砦675,攻略済,3,-590,815,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4291,北西砦676,攻略済,4,-592,860,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4292,北西砦677,攻略済,4,-591,902,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4293,北西砦678,攻略済,1,-590,944,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4294,北西砦679,攻略済,2,-597,991,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4295,北西砦680,攻略済,2,-598,1034,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4296,北西砦681,攻略済,2,-595,1077,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4297,北西砦682,攻略済,1,-591,1119,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4298,北西砦683,攻略済,1,-594,1169,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,2,1
4299,北西砦684,攻略済,2,-593,1214,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4300,北西砦685,攻略済,2,-598,1254,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4301,北西砦686,失,1,-615,47,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4302,北西砦687,失,5,-616,87,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4303,北西砦688,失,3,-613,136,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4304,北西砦689,失,4,-617,172,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4305,北西砦690,失,2,-620,221,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4306,北西砦691,失,5,-614,268,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4307,北西砦692,失,3,-618,307,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4308,北西砦693,失,5,-614,349,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4309,北西砦694,失,2,-619,398,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4310,北西砦695,失,5,-617,443,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4311,北西砦696,失,1,-618,480,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4312,北西砦697,攻略済,3,-617,657,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4313,北西砦698,攻略済,2,-618,706,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4314,北西砦699,攻略済,1,-619,750,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4315,北西砦700,攻略済,1,-619,788,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4316,北西砦701,攻略済,3,-615,834,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4317,北西砦702,攻略済,2,-620,879,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4318,北西砦703,攻略済,1,-616,920,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4319,北西砦704,攻略済,2,-612,971,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4320,北西砦705,失,2,-616,1010,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4321,北西砦706,攻略済,1,-617,1060,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,1
4322,北西砦707,攻略済,3,-620,1101,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4323,北西砦708,攻略済,2,-619,1147,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4324,北西砦709,攻略済,2,-617,1192,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4325,北西砦710,攻略済,1,-612,1232,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4326,北西砦711,攻略済,1,-613,1272,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4327,北西砦712,失,2,-634,22,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,2
4328,北西砦713,失,2,-640,62,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,2
4329,北西砦714,失,1,-637,107,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4330,北西砦715,失,5,-637,150,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4331,北西砦716,失,4,-642,202,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4332,北西砦717,失,1,-636,245,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4333,北西砦718,失,2,-641,282,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,2
4334,北西砦719,失,5,-642,330,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4335,北西砦720,失,5,-634,376,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4336,北西砦721,失,3,-641,417,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4337,北西砦722,失,1,-638,465,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4338,北西砦723,攻略済,3,-634,686,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4339,北西砦724,攻略済,1,-640,730,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4340,北西砦725,攻略済,5,-640,767,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4341,北西砦726,攻略済,5,-637,812,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4342,北西砦727,攻略済,1,-640,859,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4343,北西砦728,攻略済,3,-638,906,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4344,北西砦729,攻略済,1,-640,950,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4345,北西砦730,攻略済,3,-638,988,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4346,北西砦731,失,2,-636,1030,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4347,北西砦732,攻略済,1,-640,1074,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4348,北西砦733,攻略済,1,-641,1125,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4349,北西砦734,攻略済,1,-634,1170,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4350,北西砦735,攻略済,4,-642,1208,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,3,1
4351,北西砦736,攻略済,1,-634,1250,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4352,北西砦737,失,4,-660,43,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4353,北西砦738,失,5,-661,84,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4354,北西砦739,失,1,-660,136,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4355,北西砦740,失,2,-659,176,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4356,北西砦741,失,2,-660,224,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4357,北西砦742,失,3,-664,267,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4358,北西砦743,失,3,-663,305,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4359,北西砦744,失,3,-657,348,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4360,北西砦745,失,1,-661,399,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4361,北西砦746,失,2,-664,443,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4362,北西砦747,失,1,-662,488,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4363,北西砦748,失,1,-661,531,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,1,1
4364,北西砦749,失,3,-656,570,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4365,北西砦750,攻略済,3,-656,613,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,2,0
4366,北西砦751,攻略済,2,-658,656,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4367,北西砦752,攻略済,4,-662,707,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4368,北西砦753,攻略済,2,-657,748,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4369,北西砦754,攻略済,2,-660,791,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4370,北西砦755,攻略済,5,-664,838,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4371,北西砦756,攻略済,5,-663,878,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4372,北西砦757,攻略済,5,-656,926,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4373,北西砦758,攻略済,3,-659,964,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4374,北西砦759,攻略済,4,-656,1008,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4375,北西砦760,攻略済,2,-658,1052,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4376,北西砦761,攻略済,2,-664,1096,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4377,北西砦762,未攻略,2,-663,1146,,,,,,,,w1,2026-02-22 15:20:07.771328+00,false,,0,8
4378,北西砦763,攻略済,1,-659,1192,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4379,北西砦764,攻略済,1,-664,1232,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4380,北西砦765,攻略済,4,-659,1273,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4381,北西砦766,失,1,-682,23,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4382,北西砦767,失,3,-681,63,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4383,北西砦768,失,2,-678,110,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4384,北西砦769,失,2,-678,151,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4385,北西砦770,失,1,-686,199,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4386,北西砦771,失,3,-683,242,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4387,北西砦772,失,2,-685,282,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4388,北西砦773,失,5,-686,330,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4389,北西砦774,失,2,-678,372,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4390,北西砦775,失,5,-683,415,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4391,北西砦776,失,5,-684,465,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4392,北西砦777,失,2,-683,502,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4393,北西砦778,失,3,-682,552,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4394,北西砦779,失,3,-682,591,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,1,0
4395,北西砦780,攻略済,1,-679,640,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4396,北西砦781,攻略済,1,-683,680,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4397,北西砦782,攻略済,3,-686,724,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4398,北西砦783,攻略済,1,-682,772,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4399,北西砦784,攻略済,3,-678,818,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4400,北西砦785,攻略済,2,-685,859,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4401,北西砦786,攻略済,5,-679,899,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4402,北西砦787,攻略済,1,-684,950,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4403,北西砦788,失,1,-678,990,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4404,北西砦789,攻略済,4,-685,1034,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4405,北西砦790,攻略済,1,-683,1076,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4406,北西砦791,攻略済,2,-681,1121,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4407,北西砦792,攻略済,2,-686,1167,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,1
4408,北西砦793,攻略済,4,-682,1211,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4409,北西砦794,攻略済,2,-683,1258,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4410,北西砦795,失,2,-702,47,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4411,北西砦796,失,1,-700,86,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4412,北西砦797,失,4,-705,128,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4413,北西砦798,失,4,-706,176,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4414,北西砦799,失,3,-703,223,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4415,北西砦800,失,3,-708,260,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4416,北西砦801,失,2,-706,306,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4417,北西砦802,失,2,-705,348,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4418,北西砦803,失,4,-702,397,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4419,北西砦804,失,1,-703,438,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4420,北西砦805,失,2,-708,488,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4421,北西砦806,失,3,-702,524,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4422,北西砦807,失,3,-700,571,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4423,北西砦808,攻略済,4,-705,618,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4424,北西砦809,攻略済,3,-703,663,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4425,北西砦810,攻略済,5,-702,706,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,2,0
4426,北西砦811,失,5,-706,745,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,8
4427,北西砦812,攻略済,3,-707,794,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4428,北西砦813,攻略済,1,-706,832,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4429,北西砦814,攻略済,1,-702,881,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4430,北西砦815,攻略済,5,-708,921,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4431,北西砦816,攻略済,3,-701,968,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4432,北西砦817,攻略済,1,-703,1008,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,8,0
4433,北西砦818,攻略済,4,-700,1060,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4434,北西砦819,攻略済,1,-700,1101,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4435,北西砦820,攻略済,3,-703,1146,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4436,北西砦821,攻略済,3,-701,1186,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4437,北西砦822,攻略済,4,-708,1231,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4438,北西砦823,攻略済,3,-708,1277,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4439,北西砦824,失,2,-725,25,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4440,北西砦825,失,2,-724,67,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4441,北西砦826,失,2,-726,108,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4442,北西砦827,失,2,-726,154,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4443,北西砦828,失,1,-725,197,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4444,北西砦829,失,1,-723,243,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4445,北西砦830,失,1,-727,282,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4446,北西砦831,失,1,-728,328,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4447,北西砦832,失,1,-723,372,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4448,北西砦833,失,1,-726,414,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4449,北西砦834,失,1,-723,466,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4450,北西砦835,失,2,-725,505,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4451,北西砦836,失,2,-725,554,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4452,北西砦837,失,5,-722,594,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4453,北西砦838,失,4,-729,639,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4454,北西砦839,攻略済,5,-727,684,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,2,0
4455,北西砦840,失,5,-724,727,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4456,北西砦841,失,3,-729,772,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4457,北西砦842,攻略済,3,-725,816,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4458,北西砦843,攻略済,4,-729,861,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4459,北西砦844,攻略済,2,-727,904,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4460,北西砦845,攻略済,2,-725,947,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4461,北西砦846,攻略済,3,-727,994,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4462,北西砦847,攻略済,4,-723,1034,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4463,北西砦848,攻略済,1,-727,1167,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4464,北西砦849,攻略済,3,-726,1208,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4465,北西砦850,攻略済,3,-729,1258,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4466,北西砦851,失,2,-751,45,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4467,北西砦852,失,3,-752,88,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4468,北西砦853,失,1,-750,129,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4469,北西砦854,失,3,-751,179,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4470,北西砦855,失,3,-750,219,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4471,北西砦856,失,2,-747,266,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4472,北西砦857,失,3,-746,309,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4473,北西砦858,失,3,-750,351,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4474,北西砦859,失,4,-749,399,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4475,北西砦860,失,5,-744,443,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4476,北西砦861,失,3,-751,486,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4477,北西砦862,失,2,-749,529,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4478,北西砦863,失,3,-746,576,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4479,北西砦864,失,1,-746,615,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4480,北西砦865,攻略済,2,-744,662,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,3,0
4481,北西砦866,攻略済,3,-747,708,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,8,0
4482,北西砦867,失,3,-750,748,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4483,北西砦868,失,1,-747,795,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,2
4484,北西砦869,攻略済,2,-752,834,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4485,北西砦870,攻略済,3,-748,877,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4486,北西砦871,攻略済,1,-745,923,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4487,北西砦872,攻略済,3,-744,967,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4488,北西砦873,攻略済,3,-752,1013,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4489,北西砦874,攻略済,3,-746,1185,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4490,北西砦875,攻略済,3,-748,1231,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4491,北西砦876,攻略済,1,-746,1279,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4492,北西砦877,失,2,-771,21,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4493,北西砦878,失,1,-766,67,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4494,北西砦879,失,4,-766,106,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4495,北西砦880,失,4,-769,155,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4496,北西砦881,失,1,-771,194,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4497,北西砦882,失,3,-774,238,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4498,北西砦883,失,5,-772,288,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4499,北西砦884,失,4,-773,326,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4500,北西砦885,失,3,-766,376,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4501,北西砦886,攻略済,1,-767,419,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,8,0
4502,北西砦887,失,3,-766,459,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4503,北西砦888,失,2,-774,508,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,8
4504,北西砦889,失,1,-769,554,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4505,北西砦890,失,4,-766,597,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4506,北西砦891,攻略済,2,-767,639,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,2,0
4507,北西砦892,未攻略,4,-767,680,,,味方包囲,,,,,w1,2026-02-22 15:20:07.771328+00,false,,8,0
4508,北西砦893,攻略済,2,-768,723,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4509,北西砦894,攻略済,2,-774,774,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,8,0
4510,北西砦895,攻略済,2,-773,811,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4511,北西砦896,攻略済,1,-772,854,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4512,北西砦897,攻略済,4,-768,905,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4513,北西砦898,攻略済,2,-772,944,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4514,北西砦899,攻略済,2,-771,993,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4515,北西砦900,攻略済,5,-770,1035,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4516,北西砦901,攻略済,4,-766,1170,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4517,北西砦902,攻略済,4,-774,1214,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4518,北西砦903,攻略済,4,-770,1256,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4519,北西砦904,失,1,-788,87,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4520,北西砦905,失,3,-792,134,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,1
4521,北西砦906,失,1,-793,180,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4522,北西砦907,失,2,-793,217,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4523,北西砦908,失,2,-793,267,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,1,0
4524,北西砦909,失,2,-794,305,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4525,北西砦910,失,1,-793,353,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4526,北西砦911,攻略済,1,-790,397,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,8,0
4527,北西砦912,失,1,-793,444,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4528,北西砦913,攻略済,2,-792,487,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,8,0
4529,北西砦914,失,2,-792,531,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4530,北西砦915,失,3,-796,571,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,0
4531,北西砦916,攻略済,1,-792,620,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,8,0
4532,北西砦917,失,4,-792,656,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,other,0,3
4533,北西砦918,攻略済,3,-794,701,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,8,0
4534,北西砦919,攻略済,3,-796,745,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,2,0
4535,北西砦920,攻略済,4,-789,796,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,1,0
4536,北西砦921,攻略済,1,-791,835,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
4537,北西砦922,攻略済,5,-793,880,,,,,,,,w1,2026-02-22 15:20:07.771328+00,true,own,0,0
