地域,X,Y,種別,名称,★,MAP,自動出兵SC,備考
南西,-768,-1136,砦(em6),二黒：南東砦9,★5,https://c2.3gokushi.jp/map.php?x=-768&y=-1136,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-768&y=-1136,
南西,-756,-1136,砦(cw2),二黒：南東砦8,★5,https://c2.3gokushi.jp/map.php?x=-756&y=-1136,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-756&y=-1136,
南西,-756,-1136,砦(em6),二黒：南東砦8,★5,https://c2.3gokushi.jp/map.php?x=-756&y=-1136,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-756&y=-1136,
南西,-744,-1136,砦(cw2),二黒：南東砦7,★5,https://c2.3gokushi.jp/map.php?x=-744&y=-1136,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-744&y=-1136,
南西,-744,-1136,砦(em6),二黒：南東砦7,★5,https://c2.3gokushi.jp/map.php?x=-744&y=-1136,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-744&y=-1136,
南西,-928,-1140,砦(em6),南西砦1077,★3,https://c2.3gokushi.jp/map.php?x=-928&y=-1140,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-928&y=-1140,
南西,-486,-1140,砦(cw2),南西砦544,★5,https://c2.3gokushi.jp/map.php?x=-486&y=-1140,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-486&y=-1140,
南西,-482,-1140,砦(em6),南西砦544,★4,https://c2.3gokushi.jp/map.php?x=-482&y=-1140,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-482&y=-1140,
南西,-524,-1141,砦(em6),南西砦595,★2,https://c2.3gokushi.jp/map.php?x=-524&y=-1141,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-524&y=-1141,
南西,-438,-1141,砦(em6),南西砦486,★1,https://c2.3gokushi.jp/map.php?x=-438&y=-1141,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-438&y=-1141,
南西,-705,-1142,砦(em6),南西砦809,★1,https://c2.3gokushi.jp/map.php?x=-705&y=-1142,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-705&y=-1142,
南西,-968,-1143,砦(em6),南西砦1135,★2,https://c2.3gokushi.jp/map.php?x=-968&y=-1143,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-968&y=-1143,
南西,-663,-1143,砦(em6),南西砦751,★1,https://c2.3gokushi.jp/map.php?x=-663&y=-1143,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-663&y=-1143,
南西,-1279,-1144,砦(em6),南西砦1428,★1,https://c2.3gokushi.jp/map.php?x=-1279&y=-1144,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1279&y=-1144,
南西,-1236,-1144,砦(cw2),南西砦1375,★1,https://c2.3gokushi.jp/map.php?x=-1236&y=-1144,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1236&y=-1144,
南西,-920,-1144,砦(cw2),南西砦1077,★5,https://c2.3gokushi.jp/map.php?x=-920&y=-1144,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-920&y=-1144,
南西,-573,-1144,砦(cw2),南西砦646,★2,https://c2.3gokushi.jp/map.php?x=-573&y=-1144,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-573&y=-1144,
南西,-444,-1144,砦(cw2),南西砦486,★1,https://c2.3gokushi.jp/map.php?x=-444&y=-1144,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-444&y=-1144,
南西,-1279,-1145,砦(cw2),南西砦1428,★5,https://c2.3gokushi.jp/map.php?x=-1279&y=-1145,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1279&y=-1145,
南西,-968,-1146,砦(cw2),南西砦1135,★4,https://c2.3gokushi.jp/map.php?x=-968&y=-1146,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-968&y=-1146,
南西,-835,-1146,砦(em6),南西砦967,★2,https://c2.3gokushi.jp/map.php?x=-835&y=-1146,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-835&y=-1146,
南西,-661,-1146,砦(cw2),南西砦751,★5,https://c2.3gokushi.jp/map.php?x=-661&y=-1146,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-661&y=-1146,
南西,-524,-1146,砦(cw2),南西砦595,★3,https://c2.3gokushi.jp/map.php?x=-524&y=-1146,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-524&y=-1146,
南西,-884,-1147,砦(em6),南西砦1022,★2,https://c2.3gokushi.jp/map.php?x=-884&y=-1147,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-884&y=-1147,
南西,-617,-1147,砦(cw2),南西砦697,★4,https://c2.3gokushi.jp/map.php?x=-617&y=-1147,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-617&y=-1147,
南西,-1230,-1148,砦(em6),南西砦1375,★3,https://c2.3gokushi.jp/map.php?x=-1230&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1230&y=-1148,
南西,-1208,-1148,砦(cw2),成都：南西砦53,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=-1148,
南西,-1208,-1148,砦(em6),成都：南西砦53,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=-1148,
南西,-1160,-1148,砦(cw2),成都：南西砦132,★5,https://c2.3gokushi.jp/map.php?x=-1160&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=-1148,
南西,-1160,-1148,砦(em6),成都：南西砦132,★5,https://c2.3gokushi.jp/map.php?x=-1160&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=-1148,
南西,-1040,-1148,砦(cw2),成都：南東砦125,★5,https://c2.3gokushi.jp/map.php?x=-1040&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=-1148,
南西,-1040,-1148,砦(em6),成都：南東砦125,★5,https://c2.3gokushi.jp/map.php?x=-1040&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=-1148,
南西,-992,-1148,砦(cw2),成都：南東砦40,★3,https://c2.3gokushi.jp/map.php?x=-992&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=-1148,
南西,-992,-1148,砦(em6),成都：南東砦40,★3,https://c2.3gokushi.jp/map.php?x=-992&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=-1148,
南西,-880,-1148,砦(cw2),南西砦1022,★3,https://c2.3gokushi.jp/map.php?x=-880&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-880&y=-1148,
南西,-838,-1148,砦(cw2),南西砦967,★5,https://c2.3gokushi.jp/map.php?x=-838&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-838&y=-1148,
南西,-706,-1148,砦(cw2),南西砦809,★2,https://c2.3gokushi.jp/map.php?x=-706&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-706&y=-1148,
南西,-617,-1148,砦(em6),南西砦697,★2,https://c2.3gokushi.jp/map.php?x=-617&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-617&y=-1148,
南西,-575,-1148,砦(em6),南西砦646,★1,https://c2.3gokushi.jp/map.php?x=-575&y=-1148,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-575&y=-1148,
南西,-1208,-1160,砦(cw2),成都：南西砦54,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=-1160,
南西,-1208,-1160,砦(em6),成都：南西砦54,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=-1160,
南西,-1184,-1160,砦(cw2),成都：南西砦99,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=-1160,
南西,-1184,-1160,砦(em6),成都：南西砦99,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=-1160,
南西,-1160,-1160,砦(cw2),成都：南西砦118,★5,https://c2.3gokushi.jp/map.php?x=-1160&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=-1160,
南西,-1160,-1160,砦(em6),成都：南西砦118,★5,https://c2.3gokushi.jp/map.php?x=-1160&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=-1160,
南西,-1148,-1160,砦(cw2),成都：南西砦117,★5,https://c2.3gokushi.jp/map.php?x=-1148&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1148&y=-1160,
南西,-1148,-1160,砦(em6),成都：南西砦117,★5,https://c2.3gokushi.jp/map.php?x=-1148&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1148&y=-1160,
南西,-1136,-1160,砦(cw2),成都：南西砦116,★5,https://c2.3gokushi.jp/map.php?x=-1136&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1136&y=-1160,
南西,-1136,-1160,砦(em6),成都：南西砦116,★5,https://c2.3gokushi.jp/map.php?x=-1136&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1136&y=-1160,
南西,-1112,-1160,砦(cw2),成都：南西砦115,★5,https://c2.3gokushi.jp/map.php?x=-1112&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1112&y=-1160,
南西,-1112,-1160,砦(em6),成都：南西砦115,★5,https://c2.3gokushi.jp/map.php?x=-1112&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1112&y=-1160,
南西,-1100,-1160,砦(cw2),成都：南東砦114,★5,https://c2.3gokushi.jp/map.php?x=-1100&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1100&y=-1160,
南西,-1100,-1160,砦(em6),成都：南東砦114,★5,https://c2.3gokushi.jp/map.php?x=-1100&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1100&y=-1160,
南西,-1088,-1160,砦(cw2),成都：南東砦113,★5,https://c2.3gokushi.jp/map.php?x=-1088&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=-1160,
南西,-1088,-1160,砦(em6),成都：南東砦113,★5,https://c2.3gokushi.jp/map.php?x=-1088&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=-1160,
南西,-1064,-1160,砦(cw2),成都：南東砦112,★5,https://c2.3gokushi.jp/map.php?x=-1064&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1064&y=-1160,
南西,-1064,-1160,砦(em6),成都：南東砦112,★5,https://c2.3gokushi.jp/map.php?x=-1064&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1064&y=-1160,
南西,-1052,-1160,砦(cw2),成都：南東砦111,★5,https://c2.3gokushi.jp/map.php?x=-1052&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1052&y=-1160,
南西,-1052,-1160,砦(em6),成都：南東砦111,★5,https://c2.3gokushi.jp/map.php?x=-1052&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1052&y=-1160,
南西,-1040,-1160,砦(cw2),成都：南東砦110,★5,https://c2.3gokushi.jp/map.php?x=-1040&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=-1160,
南西,-1040,-1160,砦(em6),成都：南東砦110,★5,https://c2.3gokushi.jp/map.php?x=-1040&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=-1160,
南西,-1016,-1160,砦(cw2),成都：南東砦89,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=-1160,
南西,-1016,-1160,砦(em6),成都：南東砦89,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=-1160,
南西,-992,-1160,砦(cw2),成都：南東砦41,★3,https://c2.3gokushi.jp/map.php?x=-992&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=-1160,
南西,-992,-1160,砦(em6),成都：南東砦41,★3,https://c2.3gokushi.jp/map.php?x=-992&y=-1160,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=-1160,
南西,-1251,-1162,砦(em6),南西砦1402,★2,https://c2.3gokushi.jp/map.php?x=-1251&y=-1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1251&y=-1162,
南西,-901,-1162,砦(em6),南西砦1050,★1,https://c2.3gokushi.jp/map.php?x=-901&y=-1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-901&y=-1162,
南西,-766,-1162,砦(cw2),南西砦890,★3,https://c2.3gokushi.jp/map.php?x=-766&y=-1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-766&y=-1162,
南西,-597,-1162,砦(em6),南西砦672,★1,https://c2.3gokushi.jp/map.php?x=-597&y=-1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-597&y=-1162,
南西,-502,-1162,砦(cw2),南西砦570,★3,https://c2.3gokushi.jp/map.php?x=-502&y=-1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-502&y=-1162,
南西,-422,-1162,砦(em6),南西砦458,★5,https://c2.3gokushi.jp/map.php?x=-422&y=-1162,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-422&y=-1162,
南西,-502,-1163,砦(em6),南西砦570,★1,https://c2.3gokushi.jp/map.php?x=-502&y=-1163,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-502&y=-1163,
南西,-901,-1164,砦(cw2),南西砦1050,★5,https://c2.3gokushi.jp/map.php?x=-901&y=-1164,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-901&y=-1164,
南西,-724,-1164,砦(cw2),南西砦837,★4,https://c2.3gokushi.jp/map.php?x=-724&y=-1164,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-724&y=-1164,
南西,-684,-1164,砦(em6),南西砦781,★2,https://c2.3gokushi.jp/map.php?x=-684&y=-1164,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-684&y=-1164,
南西,-945,-1165,砦(em6),南西砦1107,★3,https://c2.3gokushi.jp/map.php?x=-945&y=-1165,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-945&y=-1165,
南西,-774,-1165,砦(em6),南西砦890,★5,https://c2.3gokushi.jp/map.php?x=-774&y=-1165,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-774&y=-1165,
南西,-638,-1165,砦(cw2),南西砦723,★2,https://c2.3gokushi.jp/map.php?x=-638&y=-1165,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-638&y=-1165,
南西,-550,-1165,砦(cw2),南西砦621,★1,https://c2.3gokushi.jp/map.php?x=-550&y=-1165,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-550&y=-1165,
南西,-464,-1166,砦(cw2),南西砦516,★1,https://c2.3gokushi.jp/map.php?x=-464&y=-1166,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-464&y=-1166,
南西,-1256,-1167,砦(cw2),南西砦1402,★1,https://c2.3gokushi.jp/map.php?x=-1256&y=-1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1256&y=-1167,
南西,-722,-1167,砦(em6),南西砦837,★1,https://c2.3gokushi.jp/map.php?x=-722&y=-1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-722&y=-1167,
南西,-682,-1167,砦(cw2),南西砦781,★5,https://c2.3gokushi.jp/map.php?x=-682&y=-1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-682&y=-1167,
南西,-635,-1167,砦(em6),南西砦723,★2,https://c2.3gokushi.jp/map.php?x=-635&y=-1167,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-635&y=-1167,
南西,-943,-1168,砦(cw2),南西砦1107,★1,https://c2.3gokushi.jp/map.php?x=-943&y=-1168,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-943&y=-1168,
南西,-816,-1168,砦(em6),南西砦940,★3,https://c2.3gokushi.jp/map.php?x=-816&y=-1168,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-816&y=-1168,
南西,-855,-1169,砦(cw2),南西砦995,★3,https://c2.3gokushi.jp/map.php?x=-855&y=-1169,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-855&y=-1169,
南西,-592,-1169,砦(cw2),南西砦672,★2,https://c2.3gokushi.jp/map.php?x=-592&y=-1169,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-592&y=-1169,
南西,-548,-1169,砦(em6),南西砦621,★1,https://c2.3gokushi.jp/map.php?x=-548&y=-1169,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-548&y=-1169,
南西,-418,-1169,砦(cw2),南西砦458,★4,https://c2.3gokushi.jp/map.php?x=-418&y=-1169,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-418&y=-1169,
南西,-857,-1170,砦(em6),南西砦995,★3,https://c2.3gokushi.jp/map.php?x=-857&y=-1170,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-857&y=-1170,
南西,-816,-1170,砦(cw2),南西砦940,★2,https://c2.3gokushi.jp/map.php?x=-816&y=-1170,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-816&y=-1170,
南西,-462,-1170,砦(em6),南西砦516,★5,https://c2.3gokushi.jp/map.php?x=-462&y=-1170,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-462&y=-1170,
南西,-1184,-1172,砦(cw2),成都：南西砦100,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=-1172,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=-1172,
南西,-1184,-1172,砦(em6),成都：南西砦100,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=-1172,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=-1172,
南西,-1016,-1172,砦(cw2),成都：南東砦90,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=-1172,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=-1172,
南西,-1016,-1172,砦(em6),成都：南東砦90,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=-1172,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=-1172,
南西,-1208,-1184,砦(cw2),成都：南西砦55,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=-1184,
南西,-1208,-1184,砦(em6),成都：南西砦55,★3,https://c2.3gokushi.jp/map.php?x=-1208&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1208&y=-1184,
南西,-1184,-1184,砦(cw2),成都：南西砦80,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=-1184,
南西,-1184,-1184,砦(em6),成都：南西砦80,★4,https://c2.3gokushi.jp/map.php?x=-1184&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1184&y=-1184,
南西,-1172,-1184,砦(cw2),成都：南西砦79,★4,https://c2.3gokushi.jp/map.php?x=-1172&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1172&y=-1184,
南西,-1172,-1184,砦(em6),成都：南西砦79,★4,https://c2.3gokushi.jp/map.php?x=-1172&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1172&y=-1184,
南西,-1160,-1184,砦(cw2),成都：南西砦78,★4,https://c2.3gokushi.jp/map.php?x=-1160&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=-1184,
南西,-1160,-1184,砦(em6),成都：南西砦78,★4,https://c2.3gokushi.jp/map.php?x=-1160&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1160&y=-1184,
南西,-1136,-1184,砦(cw2),成都：南西砦77,★4,https://c2.3gokushi.jp/map.php?x=-1136&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1136&y=-1184,
南西,-1136,-1184,砦(em6),成都：南西砦77,★4,https://c2.3gokushi.jp/map.php?x=-1136&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1136&y=-1184,
南西,-1124,-1184,砦(cw2),成都：南西砦76,★4,https://c2.3gokushi.jp/map.php?x=-1124&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1124&y=-1184,
南西,-1124,-1184,砦(em6),成都：南西砦76,★4,https://c2.3gokushi.jp/map.php?x=-1124&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1124&y=-1184,
南西,-1112,-1184,砦(cw2),成都：南西砦75,★4,https://c2.3gokushi.jp/map.php?x=-1112&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1112&y=-1184,
南西,-1112,-1184,砦(em6),成都：南西砦75,★4,https://c2.3gokushi.jp/map.php?x=-1112&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1112&y=-1184,
南西,-1088,-1184,砦(cw2),成都：南東砦74,★4,https://c2.3gokushi.jp/map.php?x=-1088&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=-1184,
南西,-1088,-1184,砦(em6),成都：南東砦74,★4,https://c2.3gokushi.jp/map.php?x=-1088&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1088&y=-1184,
南西,-1076,-1184,砦(cw2),成都：南東砦73,★4,https://c2.3gokushi.jp/map.php?x=-1076&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1076&y=-1184,
南西,-1076,-1184,砦(em6),成都：南東砦73,★4,https://c2.3gokushi.jp/map.php?x=-1076&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1076&y=-1184,
南西,-1064,-1184,砦(cw2),成都：南東砦72,★4,https://c2.3gokushi.jp/map.php?x=-1064&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1064&y=-1184,
南西,-1064,-1184,砦(em6),成都：南東砦72,★4,https://c2.3gokushi.jp/map.php?x=-1064&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1064&y=-1184,
南西,-1040,-1184,砦(cw2),成都：南東砦71,★4,https://c2.3gokushi.jp/map.php?x=-1040&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=-1184,
南西,-1040,-1184,砦(em6),成都：南東砦71,★4,https://c2.3gokushi.jp/map.php?x=-1040&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1040&y=-1184,
南西,-1028,-1184,砦(cw2),成都：南東砦70,★4,https://c2.3gokushi.jp/map.php?x=-1028&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1028&y=-1184,
南西,-1028,-1184,砦(em6),成都：南東砦70,★4,https://c2.3gokushi.jp/map.php?x=-1028&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1028&y=-1184,
南西,-1016,-1184,砦(cw2),成都：南東砦69,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=-1184,
南西,-1016,-1184,砦(em6),成都：南東砦69,★4,https://c2.3gokushi.jp/map.php?x=-1016&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1016&y=-1184,
南西,-992,-1184,砦(cw2),成都：南東砦42,★3,https://c2.3gokushi.jp/map.php?x=-992&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=-1184,
南西,-992,-1184,砦(em6),成都：南東砦42,★3,https://c2.3gokushi.jp/map.php?x=-992&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-992&y=-1184,
南西,-927,-1184,砦(em6),南西砦1078,★2,https://c2.3gokushi.jp/map.php?x=-927&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-927&y=-1184,
南西,-702,-1184,砦(cw2),南西砦810,★3,https://c2.3gokushi.jp/map.php?x=-702&y=-1184,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-702&y=-1184,
南西,-836,-1185,砦(em6),南西砦968,★2,https://c2.3gokushi.jp/map.php?x=-836&y=-1185,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-836&y=-1185,
南西,-832,-1185,砦(cw2),南西砦968,★1,https://c2.3gokushi.jp/map.php?x=-832&y=-1185,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-832&y=-1185,
南西,-664,-1185,砦(em6),南西砦752,★5,https://c2.3gokushi.jp/map.php?x=-664&y=-1185,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-664&y=-1185,
南西,-572,-1185,砦(cw2),南西砦647,★2,https://c2.3gokushi.jp/map.php?x=-572&y=-1185,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-572&y=-1185,
南西,-1235,-1186,砦(em6),南西砦1376,★2,https://c2.3gokushi.jp/map.php?x=-1235&y=-1186,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1235&y=-1186,
南西,-878,-1186,砦(em6),南西砦1023,★3,https://c2.3gokushi.jp/map.php?x=-878&y=-1186,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-878&y=-1186,
南西,-747,-1186,砦(cw2),南西砦863,★1,https://c2.3gokushi.jp/map.php?x=-747&y=-1186,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-747&y=-1186,
南西,-1280,-1187,砦(cw2),南西砦1429,★4,https://c2.3gokushi.jp/map.php?x=-1280&y=-1187,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1280&y=-1187,
南西,-926,-1187,砦(cw2),南西砦1078,★5,https://c2.3gokushi.jp/map.php?x=-926&y=-1187,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-926&y=-1187,
南西,-1234,-1188,砦(cw2),南西砦1376,★3,https://c2.3gokushi.jp/map.php?x=-1234&y=-1188,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1234&y=-1188,
南西,-750,-1188,砦(em6),南西砦863,★3,https://c2.3gokushi.jp/map.php?x=-750&y=-1188,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-750&y=-1188,
南西,-968,-1189,砦(em6),南西砦1136,★2,https://c2.3gokushi.jp/map.php?x=-968&y=-1189,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-968&y=-1189,
南西,-793,-1189,砦(em6),南西砦915,★3,https://c2.3gokushi.jp/map.php?x=-793&y=-1189,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-793&y=-1189,
南西,-792,-1189,砦(cw2),南西砦915,★1,https://c2.3gokushi.jp/map.php?x=-792&y=-1189,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-792&y=-1189,
南西,-524,-1189,砦(em6),南西砦596,★4,https://c2.3gokushi.jp/map.php?x=-524&y=-1189,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-524&y=-1189,
南西,-1274,-1190,砦(em6),南西砦1429,★4,https://c2.3gokushi.jp/map.php?x=-1274&y=-1190,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-1274&y=-1190,
南西,-614,-1190,砦(cw2),南西砦698,★2,https://c2.3gokushi.jp/map.php?x=-614&y=-1190,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-614&y=-1190,
南西,-440,-1190,砦(cw2),南西砦487,★5,https://c2.3gokushi.jp/map.php?x=-440&y=-1190,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-440&y=-1190,
南西,-968,-1191,砦(cw2),南西砦1136,★2,https://c2.3gokushi.jp/map.php?x=-968&y=-1191,https://c2.3gokushi.jp/auto_send_troop/index.php?x=-968&y=-1191,
