npc_name,strategy_status,level,base1_x,base1_y,base2_x,base2_y,adjacency,lord_name,scheduled_time,comment,updated_by,event_id
南西砦810,未攻略,3,-702,-1184,,,,,,,,e1
南西砦811,未攻略,3,-706,-1232,,,,,,,,e1
南西砦812,未攻略,4,-703,-1280,,,,,,,,e1
南西砦822,未攻略,3,-722,-422,,,,,,,,e1
南西砦823,未攻略,3,-723,-458,,,,,,,,e1
南西砦824,未攻略,2,-728,-503,,,,,,,,e1
南西砦825,未攻略,5,-726,-548,,,,,,,,e1
南西砦826,未攻略,1,-722,-597,,,,,,,,e1
南西砦827,未攻略,2,-727,-640,,,,,,,,e1
南西砦828,未攻略,2,-728,-684,,,,,,,,e1
南西砦829,未攻略,2,-729,-726,,,,,,,,e1
南西砦830,未攻略,3,-722,-769,,,,,,,,e1
南西砦831,未攻略,4,-728,-812,,,,,,,,e1
南西砦832,未攻略,2,-723,-860,,,,,,,,e1
南西砦833,未攻略,5,-730,-898,,,,,,,,e1
南西砦834,未攻略,5,-727,-944,,,,,,,,e1
南西砦835,未攻略,3,-727,-990,,,,,,,,e1
南西砦836,未攻略,1,-723,-1036,,,,,,,,e1
南西砦837,未攻略,4,-724,-1164,,,,,,,,e1
南西砦838,未攻略,3,-725,-1212,,,,,,,,e1
南西砦839,未攻略,2,-723,-1257,,,,,,,,e1
南西砦849,未攻略,3,-752,-442,,,,,,,,e1
南西砦850,未攻略,3,-744,-483,,,,,,,,e1
南西砦851,未攻略,2,-750,-528,,,,,,,,e1
南西砦852,未攻略,1,-747,-571,,,,,,,,e1
南西砦853,未攻略,5,-752,-618,,,,,,,,e1
南西砦854,未攻略,2,-746,-659,,,,,,,,e1
南西砦855,未攻略,2,-751,-705,,,,,,,,e1
南西砦856,未攻略,3,-752,-748,,,,,,,,e1
南西砦857,未攻略,3,-748,-792,,,,,,,,e1
南西砦858,未攻略,1,-752,-840,,,,,,,,e1
南西砦859,未攻略,1,-751,-883,,,,,,,,e1
南西砦860,未攻略,3,-751,-928,,,,,,,,e1
南西砦861,未攻略,1,-750,-966,,,,,,,,e1
南西砦862,未攻略,1,-751,-1011,,,,,,,,e1
南西砦863,未攻略,1,-747,-1186,,,,,,,,e1
南西砦864,未攻略,1,-745,-1228,,,,,,,,e1
南西砦865,未攻略,1,-750,-1275,,,,,,,,e1
南西砦875,未攻略,1,-769,-418,,,,,,,,e1
南西砦876,未攻略,5,-769,-465,,,,,,,,e1
南西砦877,未攻略,3,-770,-509,,,,,,,,e1
南西砦878,未攻略,3,-773,-547,,,,,,,,e1
南西砦879,未攻略,5,-766,-591,,,,,,,,e1
南西砦880,未攻略,2,-771,-638,,,,,,,,e1
南西砦881,未攻略,2,-771,-684,,,,,,,,e1
南西砦882,未攻略,3,-771,-724,,,,,,,,e1
南西砦883,未攻略,3,-773,-772,,,,,,,,e1
南西砦884,未攻略,2,-766,-816,,,,,,,,e1
南西砦885,未攻略,3,-774,-861,,,,,,,,e1
南西砦886,未攻略,3,-766,-903,,,,,,,,e1
南西砦887,未攻略,2,-774,-942,,,,,,,,e1
南西砦888,未攻略,1,-769,-987,,,,,,,,e1
南西砦889,未攻略,5,-773,-1037,,,,,,,,e1
南西砦890,未攻略,3,-766,-1162,,,,,,,,e1
南西砦891,未攻略,3,-769,-1211,,,,,,,,e1
南西砦892,未攻略,2,-772,-1258,,,,,,,,e1
南西砦901,未攻略,5,-789,-437,,,,,,,,e1
南西砦902,未攻略,4,-788,-486,,,,,,,,e1
南西砦903,未攻略,5,-789,-527,,,,,,,,e1
南西砦904,未攻略,2,-795,-572,,,,,,,,e1
南西砦905,未攻略,1,-789,-617,,,,,,,,e1
南西砦906,未攻略,3,-793,-664,,,,,,,,e1
南西砦907,未攻略,2,-791,-707,,,,,,,,e1
南西砦908,未攻略,2,-788,-750,,,,,,,,e1
南西砦909,未攻略,2,-791,-793,,,,,,,,e1
南西砦910,未攻略,3,-795,-832,,,,,,,,e1
南西砦911,未攻略,5,-791,-878,,,,,,,,e1
南西砦912,未攻略,3,-791,-920,,,,,,,,e1
南西砦913,未攻略,2,-791,-969,,,,,,,,e1
南西砦914,未攻略,3,-789,-1010,,,,,,,,e1
南西砦915,未攻略,1,-792,-1189,,,,,,,,e1
南西砦916,未攻略,2,-790,-1234,,,,,,,,e1
南西砦917,未攻略,2,-790,-1279,,,,,,,,e1
南西砦925,未攻略,2,-817,-420,,,,,,,,e1
南西砦926,未攻略,1,-815,-459,,,,,,,,e1
南西砦927,未攻略,3,-811,-507,,,,,,,,e1
南西砦928,未攻略,1,-811,-550,,,,,,,,e1
南西砦929,未攻略,2,-810,-596,,,,,,,,e1
南西砦930,未攻略,4,-818,-639,,,,,,,,e1
南西砦931,未攻略,2,-813,-682,,,,,,,,e1
南西砦932,未攻略,1,-815,-725,,,,,,,,e1
南西砦933,未攻略,3,-812,-770,,,,,,,,e1
南西砦934,未攻略,1,-813,-812,,,,,,,,e1
南西砦935,未攻略,4,-814,-857,,,,,,,,e1
南西砦936,未攻略,3,-818,-902,,,,,,,,e1
南西砦937,未攻略,1,-811,-947,,,,,,,,e1
南西砦938,未攻略,1,-814,-986,,,,,,,,e1
南西砦939,未攻略,4,-817,-1038,,,,,,,,e1
南西砦940,未攻略,2,-816,-1170,,,,,,,,e1
南西砦941,未攻略,2,-816,-1211,,,,,,,,e1
南西砦942,未攻略,3,-810,-1253,,,,,,,,e1
南西砦951,未攻略,2,-833,-442,,,,,,,,e1
南西砦952,未攻略,3,-834,-486,,,,,,,,e1
南西砦953,未攻略,4,-839,-532,,,,,,,,e1
南西砦954,未攻略,4,-838,-569,,,,,,,,e1
南西砦955,未攻略,2,-835,-615,,,,,,,,e1
南西砦956,未攻略,3,-834,-661,,,,,,,,e1
南西砦957,未攻略,2,-832,-707,,,,,,,,e1
南西砦958,未攻略,2,-837,-752,,,,,,,,e1
南西砦959,未攻略,3,-833,-789,,,,,,,,e1
南西砦960,未攻略,2,-832,-835,,,,,,,,e1
南西砦961,未攻略,1,-839,-884,,,,,,,,e1
南西砦962,未攻略,1,-837,-920,,,,,,,,e1
南西砦963,未攻略,3,-835,-964,,,,,,,,e1
南西砦964,未攻略,1,-840,-1011,,,,,,,,e1
南西砦965,未攻略,5,-836,-1055,,,,,,,,e1
南西砦966,未攻略,4,-834,-1104,,,,,,,,e1
南西砦967,未攻略,5,-838,-1148,,,,,,,,e1
南西砦968,未攻略,1,-832,-1185,,,,,,,,e1
南西砦969,未攻略,2,-838,-1232,,,,,,,,e1
南西砦970,未攻略,3,-832,-1278,,,,,,,,e1
南西砦978,未攻略,4,-855,-414,,,,,,,,e1
南西砦979,未攻略,3,-862,-459,,,,,,,,e1
南西砦980,未攻略,3,-861,-504,,,,,,,,e1
南西砦981,未攻略,2,-855,-546,,,,,,,,e1
南西砦982,未攻略,3,-862,-592,,,,,,,,e1
南西砦983,未攻略,2,-862,-642,,,,,,,,e1
南西砦984,未攻略,3,-859,-686,,,,,,,,e1
南西砦985,未攻略,3,-860,-725,,,,,,,,e1
南西砦986,未攻略,1,-858,-766,,,,,,,,e1
南西砦987,未攻略,3,-857,-814,,,,,,,,e1
南西砦988,未攻略,4,-860,-855,,,,,,,,e1
南西砦989,未攻略,1,-856,-904,,,,,,,,e1
南西砦990,未攻略,1,-862,-946,,,,,,,,e1
南西砦991,未攻略,5,-860,-991,,,,,,,,e1
南西砦992,未攻略,3,-862,-1035,,,,,,,,e1
南西砦993,未攻略,4,-854,-1080,,,,,,,,e1
南西砦994,未攻略,2,-857,-1122,,,,,,,,e1
南西砦995,未攻略,3,-855,-1169,,,,,,,,e1
南西砦996,未攻略,4,-859,-1206,,,,,,,,e1
南西砦997,未攻略,1,-862,-1257,,,,,,,,e1
二黒：南西砦10,未攻略,5,-792,-1136,,,,,,,,e1
二黒：南西砦11,未攻略,5,-804,-1136,,,,,,,,e1
二黒：南西砦12,未攻略,5,-816,-1136,,,,,,,,e1
二黒：南西砦19,未攻略,5,-816,-1112,,,,,,,,e1
二黒：南西砦20,未攻略,5,-816,-1124,,,,,,,,e1
二黒：南東砦15,未攻略,5,-744,-1112,,,,,,,,e1
二黒：南東砦16,未攻略,5,-744,-1124,,,,,,,,e1
二黒：南東砦7,未攻略,5,-744,-1136,,,,,,,,e1
二黒：南東砦8,未攻略,5,-756,-1136,,,,,,,,e1
二黒：南東砦9,未攻略,5,-768,-1136,,,,,,,,e1
二黒：北西砦17,未攻略,5,-816,-1076,,,,,,,,e1
二黒：北西砦18,未攻略,5,-816,-1088,,,,,,,,e1
二黒：北西砦4,未攻略,5,-792,-1064,,,,,,,,e1
二黒：北西砦5,未攻略,5,-804,-1064,,,,,,,,e1
二黒：北西砦6,未攻略,5,-816,-1064,,,,,,,,e1
二黒：北東砦1,未攻略,5,-744,-1064,,,,,,,,e1
二黒：北東砦13,未攻略,5,-744,-1076,,,,,,,,e1
二黒：北東砦14,未攻略,5,-744,-1088,,,,,,,,e1
二黒：北東砦2,未攻略,5,-756,-1064,,,,,,,,e1
二黒：北東砦3,未攻略,5,-768,-1064,,,,,,,,e1
麒麟：南西砦15,未攻略,4,-587,-635,,,,,,,,e1
麒麟：南西砦16,未攻略,4,-611,-635,,,,,,,,e1
麒麟：南西砦17,未攻略,4,-623,-635,,,,,,,,e1
麒麟：南西砦18,未攻略,4,-635,-635,,,,,,,,e1
麒麟：南西砦30,未攻略,4,-635,-587,,,,,,,,e1
麒麟：南西砦31,未攻略,4,-635,-611,,,,,,,,e1
麒麟：南西砦32,未攻略,4,-635,-623,,,,,,,,e1
麒麟：南西砦42,未攻略,5,-587,-611,,,,,,,,e1
麒麟：南西砦43,未攻略,5,-599,-611,,,,,,,,e1
麒麟：南西砦44,未攻略,5,-611,-611,,,,,,,,e1
麒麟：南西砦51,未攻略,5,-611,-587,,,,,,,,e1
麒麟：南西砦52,未攻略,5,-611,-599,,,,,,,,e1
麒麟：南東砦10,未攻略,4,-515,-635,,,,,,,,e1
麒麟：南東砦11,未攻略,4,-527,-635,,,,,,,,e1
麒麟：南東砦12,未攻略,4,-539,-635,,,,,,,,e1
麒麟：南東砦13,未攻略,4,-563,-635,,,,,,,,e1
麒麟：南東砦14,未攻略,4,-575,-635,,,,,,,,e1
麒麟：南東砦23,未攻略,4,-515,-587,,,,,,,,e1
麒麟：南東砦24,未攻略,4,-515,-611,,,,,,,,e1
麒麟：南東砦25,未攻略,4,-515,-623,,,,,,,,e1
麒麟：南東砦39,未攻略,5,-539,-611,,,,,,,,e1
麒麟：南東砦40,未攻略,5,-551,-611,,,,,,,,e1
麒麟：南東砦41,未攻略,5,-563,-611,,,,,,,,e1
麒麟：南東砦47,未攻略,5,-539,-587,,,,,,,,e1
麒麟：南東砦48,未攻略,5,-539,-599,,,,,,,,e1
麒麟：北西砦26,未攻略,4,-635,-527,,,,,,,,e1
麒麟：北西砦27,未攻略,4,-635,-539,,,,,,,,e1
麒麟：北西砦28,未攻略,4,-635,-563,,,,,,,,e1
麒麟：北西砦29,未攻略,4,-635,-575,,,,,,,,e1
麒麟：北西砦36,未攻略,5,-587,-539,,,,,,,,e1
麒麟：北西砦37,未攻略,5,-599,-539,,,,,,,,e1
麒麟：北西砦38,未攻略,5,-611,-539,,,,,,,,e1
麒麟：北西砦49,未攻略,5,-611,-551,,,,,,,,e1
麒麟：北西砦50,未攻略,5,-611,-563,,,,,,,,e1
麒麟：北西砦6,未攻略,4,-587,-515,,,,,,,,e1
麒麟：北西砦7,未攻略,4,-611,-515,,,,,,,,e1
麒麟：北西砦8,未攻略,4,-623,-515,,,,,,,,e1
麒麟：北西砦9,未攻略,4,-635,-515,,,,,,,,e1
麒麟：北東砦1,未攻略,4,-515,-515,,,,,,,,e1
麒麟：北東砦19,未攻略,4,-515,-527,,,,,,,,e1
麒麟：北東砦2,未攻略,4,-527,-515,,,,,,,,e1
麒麟：北東砦20,未攻略,4,-515,-539,,,,,,,,e1
麒麟：北東砦21,未攻略,4,-515,-563,,,,,,,,e1
麒麟：北東砦22,未攻略,4,-515,-575,,,,,,,,e1
麒麟：北東砦3,未攻略,4,-539,-515,,,,,,,,e1
麒麟：北東砦33,未攻略,5,-539,-539,,,,,,,,e1
麒麟：北東砦34,未攻略,5,-551,-539,,,,,,,,e1
麒麟：北東砦35,未攻略,5,-563,-539,,,,,,,,e1
麒麟：北東砦4,未攻略,4,-563,-515,,,,,,,,e1
麒麟：北東砦45,未攻略,5,-539,-551,,,,,,,,e1
麒麟：北東砦46,未攻略,5,-539,-563,,,,,,,,e1
麒麟：北東砦5,未攻略,4,-575,-515,,,,,,,,e1
漢中,未攻略,8,-1180,0,,,,,,,,e1
白虎大砦,未攻略,7,-850,0,,,,,,,,e1
兌宮砦,未攻略,6,-1140,-225,,,,,,,,e1
七赤砦,未攻略,6,-1140,225,,,,,,,,e1
漢中：南西砦100,未攻略,4,-1264,-72,,,,,,,,e1
漢中：南西砦115,未攻略,5,-1192,-60,,,,,,,,e1
漢中：南西砦116,未攻略,5,-1216,-60,,,,,,,,e1
漢中：南西砦117,未攻略,5,-1228,-60,,,,,,,,e1
漢中：南西砦118,未攻略,5,-1240,-60,,,,,,,,e1
漢中：南西砦130,未攻略,5,-1240,-12,,,,,,,,e1
漢中：南西砦131,未攻略,5,-1240,-36,,,,,,,,e1
漢中：南西砦132,未攻略,5,-1240,-48,,,,,,,,e1
漢中：南西砦24,未攻略,3,-1192,-108,,,,,,,,e1
漢中：南西砦25,未攻略,3,-1216,-108,,,,,,,,e1
漢中：南西砦26,未攻略,3,-1228,-108,,,,,,,,e1
漢中：南西砦27,未攻略,3,-1240,-108,,,,,,,,e1
漢中：南西砦28,未攻略,3,-1264,-108,,,,,,,,e1
漢中：南西砦29,未攻略,3,-1276,-108,,,,,,,,e1
漢中：南西砦30,未攻略,3,-1288,-108,,,,,,,,e1
漢中：南西砦51,未攻略,3,-1288,-12,,,,,,,,e1
漢中：南西砦52,未攻略,3,-1288,-36,,,,,,,,e1
漢中：南西砦53,未攻略,3,-1288,-48,,,,,,,,e1
漢中：南西砦54,未攻略,3,-1288,-60,,,,,,,,e1
漢中：南西砦55,未攻略,3,-1288,-84,,,,,,,,e1
漢中：南西砦56,未攻略,3,-1288,-96,,,,,,,,e1
漢中：南西砦75,未攻略,4,-1192,-84,,,,,,,,e1
漢中：南西砦76,未攻略,4,-1204,-84,,,,,,,,e1
漢中：南西砦77,未攻略,4,-1216,-84,,,,,,,,e1
漢中：南西砦78,未攻略,4,-1240,-84,,,,,,,,e1
漢中：南西砦79,未攻略,4,-1252,-84,,,,,,,,e1
漢中：南西砦80,未攻略,4,-1264,-84,,,,,,,,e1
漢中：南西砦96,未攻略,4,-1264,-12,,,,,,,,e1
漢中：南西砦97,未攻略,4,-1264,-24,,,,,,,,e1
漢中：南西砦98,未攻略,4,-1264,-36,,,,,,,,e1
漢中：南西砦99,未攻略,4,-1264,-60,,,,,,,,e1
漢中：南東砦110,未攻略,5,-1120,-60,,,,,,,,e1
漢中：南東砦111,未攻略,5,-1132,-60,,,,,,,,e1
漢中：南東砦112,未攻略,5,-1144,-60,,,,,,,,e1
漢中：南東砦113,未攻略,5,-1168,-60,,,,,,,,e1
漢中：南東砦114,未攻略,5,-1180,-60,,,,,,,,e1
漢中：南東砦123,未攻略,5,-1120,-12,,,,,,,,e1
漢中：南東砦124,未攻略,5,-1120,-36,,,,,,,,e1
漢中：南東砦125,未攻略,5,-1120,-48,,,,,,,,e1
漢中：南東砦16,未攻略,3,-1072,-108,,,,,,,,e1
漢中：南東砦17,未攻略,3,-1084,-108,,,,,,,,e1
漢中：南東砦18,未攻略,3,-1096,-108,,,,,,,,e1
漢中：南東砦19,未攻略,3,-1120,-108,,,,,,,,e1
漢中：南東砦20,未攻略,3,-1132,-108,,,,,,,,e1
漢中：南東砦21,未攻略,3,-1144,-108,,,,,,,,e1
漢中：南東砦22,未攻略,3,-1168,-108,,,,,,,,e1
漢中：南東砦23,未攻略,3,-1180,-108,,,,,,,,e1
漢中：南東砦38,未攻略,3,-1072,-12,,,,,,,,e1
漢中：南東砦39,未攻略,3,-1072,-36,,,,,,,,e1
漢中：南東砦40,未攻略,3,-1072,-48,,,,,,,,e1
漢中：南東砦41,未攻略,3,-1072,-60,,,,,,,,e1
漢中：南東砦42,未攻略,3,-1072,-84,,,,,,,,e1
漢中：南東砦43,未攻略,3,-1072,-96,,,,,,,,e1
漢中：南東砦69,未攻略,4,-1096,-84,,,,,,,,e1
漢中：南東砦70,未攻略,4,-1108,-84,,,,,,,,e1
漢中：南東砦71,未攻略,4,-1120,-84,,,,,,,,e1
漢中：南東砦72,未攻略,4,-1144,-84,,,,,,,,e1
漢中：南東砦73,未攻略,4,-1156,-84,,,,,,,,e1
漢中：南東砦74,未攻略,4,-1168,-84,,,,,,,,e1
漢中：南東砦86,未攻略,4,-1096,-12,,,,,,,,e1
漢中：南東砦87,未攻略,4,-1096,-24,,,,,,,,e1
漢中：南東砦88,未攻略,4,-1096,-36,,,,,,,,e1
漢中：南東砦89,未攻略,4,-1096,-60,,,,,,,,e1
漢中：南東砦90,未攻略,4,-1096,-72,,,,,,,,e1
漢中：北西砦10,未攻略,3,-1216,108,,,,,,,,e1
漢中：北西砦106,未攻略,5,-1192,60,,,,,,,,e1
漢中：北西砦107,未攻略,5,-1216,60,,,,,,,,e1
漢中：北西砦108,未攻略,5,-1228,60,,,,,,,,e1
漢中：北西砦109,未攻略,5,-1240,60,,,,,,,,e1
漢中：北西砦11,未攻略,3,-1228,108,,,,,,,,e1
漢中：北西砦12,未攻略,3,-1240,108,,,,,,,,e1
漢中：北西砦126,未攻略,5,-1240,48,,,,,,,,e1
漢中：北西砦127,未攻略,5,-1240,36,,,,,,,,e1
漢中：北西砦128,未攻略,5,-1240,12,,,,,,,,e1
漢中：北西砦129,未攻略,5,-1240,0,,,,,,,,e1
漢中：北西砦13,未攻略,3,-1264,108,,,,,,,,e1
漢中：北西砦14,未攻略,3,-1276,108,,,,,,,,e1
漢中：北西砦15,未攻略,3,-1288,108,,,,,,,,e1
漢中：北西砦44,未攻略,3,-1288,96,,,,,,,,e1
漢中：北西砦45,未攻略,3,-1288,84,,,,,,,,e1
漢中：北西砦46,未攻略,3,-1288,60,,,,,,,,e1
漢中：北西砦47,未攻略,3,-1288,48,,,,,,,,e1
漢中：北西砦48,未攻略,3,-1288,36,,,,,,,,e1
漢中：北西砦49,未攻略,3,-1288,12,,,,,,,,e1
漢中：北西砦50,未攻略,3,-1288,0,,,,,,,,e1
漢中：北西砦63,未攻略,4,-1192,84,,,,,,,,e1
漢中：北西砦64,未攻略,4,-1204,84,,,,,,,,e1
漢中：北西砦65,未攻略,4,-1216,84,,,,,,,,e1
漢中：北西砦66,未攻略,4,-1240,84,,,,,,,,e1
漢中：北西砦67,未攻略,4,-1252,84,,,,,,,,e1
漢中：北西砦68,未攻略,4,-1264,84,,,,,,,,e1
漢中：北西砦9,未攻略,3,-1192,108,,,,,,,,e1
漢中：北西砦91,未攻略,4,-1264,72,,,,,,,,e1
漢中：北西砦92,未攻略,4,-1264,60,,,,,,,,e1
漢中：北西砦93,未攻略,4,-1264,36,,,,,,,,e1
漢中：北西砦94,未攻略,4,-1264,24,,,,,,,,e1
漢中：北西砦95,未攻略,4,-1264,12,,,,,,,,e1
漢中：北東砦1,未攻略,3,-1072,108,,,,,,,,e1
漢中：北東砦101,未攻略,5,-1120,60,,,,,,,,e1
漢中：北東砦102,未攻略,5,-1132,60,,,,,,,,e1
漢中：北東砦103,未攻略,5,-1144,60,,,,,,,,e1
漢中：北東砦104,未攻略,5,-1168,60,,,,,,,,e1
漢中：北東砦105,未攻略,5,-1180,60,,,,,,,,e1
漢中：北東砦119,未攻略,5,-1120,48,,,,,,,,e1
漢中：北東砦120,未攻略,5,-1120,36,,,,,,,,e1
漢中：北東砦121,未攻略,5,-1120,12,,,,,,,,e1
漢中：北東砦122,未攻略,5,-1120,0,,,,,,,,e1
漢中：北東砦2,未攻略,3,-1084,108,,,,,,,,e1
漢中：北東砦3,未攻略,3,-1096,108,,,,,,,,e1
漢中：北東砦31,未攻略,3,-1072,96,,,,,,,,e1
漢中：北東砦32,未攻略,3,-1072,84,,,,,,,,e1
漢中：北東砦33,未攻略,3,-1072,60,,,,,,,,e1
漢中：北東砦34,未攻略,3,-1072,48,,,,,,,,e1
漢中：北東砦35,未攻略,3,-1072,36,,,,,,,,e1
漢中：北東砦36,未攻略,3,-1072,12,,,,,,,,e1
漢中：北東砦37,未攻略,3,-1072,0,,,,,,,,e1
漢中：北東砦4,未攻略,3,-1120,108,,,,,,,,e1
漢中：北東砦5,未攻略,3,-1132,108,,,,,,,,e1
漢中：北東砦57,未攻略,4,-1096,84,,,,,,,,e1
漢中：北東砦58,未攻略,4,-1108,84,,,,,,,,e1
漢中：北東砦59,未攻略,4,-1120,84,,,,,,,,e1
漢中：北東砦6,未攻略,3,-1144,108,,,,,,,,e1
漢中：北東砦60,未攻略,4,-1144,84,,,,,,,,e1
漢中：北東砦61,未攻略,4,-1156,84,,,,,,,,e1
漢中：北東砦62,未攻略,4,-1168,84,,,,,,,,e1
漢中：北東砦7,未攻略,3,-1168,108,,,,,,,,e1
漢中：北東砦8,未攻略,3,-1180,108,,,,,,,,e1
漢中：北東砦81,未攻略,4,-1096,72,,,,,,,,e1
漢中：北東砦82,未攻略,4,-1096,60,,,,,,,,e1
漢中：北東砦83,未攻略,4,-1096,36,,,,,,,,e1
漢中：北東砦84,未攻略,4,-1096,24,,,,,,,,e1
漢中：北東砦85,未攻略,4,-1096,12,,,,,,,,e1
七赤：南西砦10,未攻略,5,-1152,189,,,,,,,,e1
七赤：南西砦11,未攻略,5,-1164,189,,,,,,,,e1
七赤：南西砦12,未攻略,5,-1176,189,,,,,,,,e1
七赤：南西砦19,未攻略,5,-1176,213,,,,,,,,e1
七赤：南西砦20,未攻略,5,-1176,201,,,,,,,,e1
七赤：南東砦15,未攻略,5,-1104,213,,,,,,,,e1
七赤：南東砦16,未攻略,5,-1104,201,,,,,,,,e1
七赤：南東砦7,未攻略,5,-1104,189,,,,,,,,e1
七赤：南東砦8,未攻略,5,-1116,189,,,,,,,,e1
七赤：南東砦9,未攻略,5,-1128,189,,,,,,,,e1
七赤：北西砦17,未攻略,5,-1176,249,,,,,,,,e1
七赤：北西砦18,未攻略,5,-1176,237,,,,,,,,e1
七赤：北西砦4,未攻略,5,-1152,261,,,,,,,,e1
七赤：北西砦5,未攻略,5,-1164,261,,,,,,,,e1
七赤：北西砦6,未攻略,5,-1176,261,,,,,,,,e1
七赤：北東砦1,未攻略,5,-1104,261,,,,,,,,e1
七赤：北東砦13,未攻略,5,-1104,249,,,,,,,,e1
七赤：北東砦14,未攻略,5,-1104,237,,,,,,,,e1
七赤：北東砦2,未攻略,5,-1116,261,,,,,,,,e1
七赤：北東砦3,未攻略,5,-1128,261,,,,,,,,e1
南西砦1000,未攻略,1,-884,-179,,,,,,,,e1
南西砦1001,未攻略,3,-883,-224,,,,,,,,e1
南西砦1002,未攻略,4,-876,-261,,,,,,,,e1
南西砦1003,未攻略,2,-883,-308,,,,,,,,e1
南西砦1004,未攻略,1,-880,-351,,,,,,,,e1
南西砦1005,未攻略,2,-878,-400,,,,,,,,e1
南西砦1026,未攻略,1,-904,-106,,,,,,,,e1
南西砦1027,未攻略,1,-899,-151,,,,,,,,e1
南西砦1028,未攻略,1,-905,-197,,,,,,,,e1
南西砦1029,未攻略,1,-898,-246,,,,,,,,e1
南西砦1030,未攻略,2,-899,-289,,,,,,,,e1
南西砦1031,未攻略,3,-902,-331,,,,,,,,e1
南西砦1032,未攻略,1,-905,-375,,,,,,,,e1
南西砦1053,未攻略,2,-920,-92,,,,,,,,e1
南西砦1054,未攻略,3,-923,-129,,,,,,,,e1
南西砦1055,未攻略,4,-923,-174,,,,,,,,e1
南西砦1056,未攻略,4,-924,-221,,,,,,,,e1
南西砦1057,未攻略,1,-920,-268,,,,,,,,e1
南西砦1058,未攻略,5,-924,-311,,,,,,,,e1
南西砦1059,未攻略,1,-923,-350,,,,,,,,e1
南西砦1060,未攻略,3,-926,-399,,,,,,,,e1
南西砦1081,未攻略,2,-947,-21,,,,,,,,e1
南西砦1082,未攻略,3,-944,-68,,,,,,,,e1
南西砦1083,未攻略,2,-949,-109,,,,,,,,e1
南西砦1084,未攻略,2,-945,-156,,,,,,,,e1
南西砦1085,未攻略,2,-942,-198,,,,,,,,e1
南西砦1086,未攻略,3,-950,-242,,,,,,,,e1
南西砦1087,未攻略,2,-946,-282,,,,,,,,e1
南西砦1088,未攻略,1,-948,-326,,,,,,,,e1
南西砦1089,未攻略,3,-948,-371,,,,,,,,e1
南西砦1110,未攻略,3,-969,-47,,,,,,,,e1
南西砦1111,未攻略,2,-969,-86,,,,,,,,e1
南西砦1112,未攻略,5,-965,-134,,,,,,,,e1
南西砦1113,未攻略,4,-970,-172,,,,,,,,e1
南西砦1114,未攻略,3,-970,-220,,,,,,,,e1
南西砦1115,未攻略,3,-964,-265,,,,,,,,e1
南西砦1116,未攻略,3,-971,-305,,,,,,,,e1
南西砦1117,未攻略,1,-965,-354,,,,,,,,e1
南西砦1118,未攻略,4,-968,-393,,,,,,,,e1
南西砦1139,未攻略,3,-989,-25,,,,,,,,e1
南西砦1140,未攻略,1,-990,-69,,,,,,,,e1
南西砦1141,未攻略,5,-986,-108,,,,,,,,e1
南西砦1142,未攻略,2,-992,-150,,,,,,,,e1
南西砦1143,未攻略,5,-988,-196,,,,,,,,e1
南西砦1144,未攻略,2,-989,-242,,,,,,,,e1
南西砦1145,未攻略,4,-992,-282,,,,,,,,e1
南西砦1146,未攻略,1,-993,-327,,,,,,,,e1
南西砦1147,未攻略,1,-992,-371,,,,,,,,e1
南西砦1162,未攻略,1,-1015,-41,,,,,,,,e1
南西砦1163,未攻略,1,-1016,-86,,,,,,,,e1
南西砦1164,未攻略,2,-1011,-136,,,,,,,,e1
南西砦1165,未攻略,1,-1013,-174,,,,,,,,e1
南西砦1166,未攻略,5,-1011,-222,,,,,,,,e1
南西砦1167,未攻略,2,-1010,-268,,,,,,,,e1
南西砦1168,未攻略,1,-1014,-310,,,,,,,,e1
南西砦1169,未攻略,1,-1008,-349,,,,,,,,e1
南西砦1170,未攻略,3,-1010,-396,,,,,,,,e1
南西砦1186,未攻略,5,-1032,-26,,,,,,,,e1
南西砦1187,未攻略,3,-1033,-66,,,,,,,,e1
南西砦1188,未攻略,4,-1034,-113,,,,,,,,e1
南西砦1189,未攻略,1,-1035,-158,,,,,,,,e1
南西砦1190,未攻略,2,-1034,-194,,,,,,,,e1
南西砦1191,未攻略,2,-1030,-245,,,,,,,,e1
南西砦1192,未攻略,1,-1037,-283,,,,,,,,e1
南西砦1193,未攻略,4,-1032,-332,,,,,,,,e1
南西砦1194,未攻略,4,-1036,-370,,,,,,,,e1
南西砦1209,未攻略,2,-1056,-130,,,,,,,,e1
南西砦1210,未攻略,4,-1056,-178,,,,,,,,e1
南西砦1211,未攻略,3,-1052,-222,,,,,,,,e1
南西砦1212,未攻略,3,-1059,-261,,,,,,,,e1
南西砦1213,未攻略,2,-1053,-306,,,,,,,,e1
南西砦1214,未攻略,3,-1052,-349,,,,,,,,e1
南西砦1215,未攻略,2,-1052,-394,,,,,,,,e1
南西砦1229,未攻略,1,-1079,-152,,,,,,,,e1
南西砦1230,未攻略,3,-1078,-198,,,,,,,,e1
南西砦1231,未攻略,2,-1078,-245,,,,,,,,e1
南西砦1232,未攻略,3,-1079,-289,,,,,,,,e1
南西砦1233,未攻略,2,-1079,-328,,,,,,,,e1
南西砦1234,未攻略,3,-1078,-371,,,,,,,,e1
南西砦1246,未攻略,2,-1097,-133,,,,,,,,e1
