id,npc_name,strategy_status,level,base1_x,base1_y,base2_x,base2_y,adjacency,lord_name,scheduled_time,comment,updated_by,event_id,created_at,conquered,conqueror_type,adjacent_own,adjacent_other
4853,南西砦947,未攻略,4,-838,-267,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4854,南西砦948,未攻略,1,-834,-312,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4855,南西砦949,未攻略,1,-838,-356,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4856,南西砦950,未攻略,3,-837,-393,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4857,南西砦971,未攻略,2,-855,-106,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4858,南西砦972,未攻略,3,-854,-157,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4859,南西砦973,未攻略,2,-857,-199,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4860,南西砦974,未攻略,1,-858,-245,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4861,南西砦975,未攻略,1,-862,-284,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4862,南西砦976,未攻略,4,-857,-334,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4863,南西砦977,未攻略,3,-856,-370,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4864,南西砦998,未攻略,1,-879,-91,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4865,南西砦999,未攻略,2,-878,-134,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4866,白虎：南西砦15,未攻略,4,-862,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4867,白虎：南西砦16,未攻略,4,-886,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4868,白虎：南西砦17,未攻略,4,-898,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4869,白虎：南西砦18,未攻略,4,-910,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4870,白虎：南西砦30,未攻略,4,-910,-12,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4871,白虎：南西砦31,未攻略,4,-910,-36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4872,白虎：南西砦32,未攻略,4,-910,-48,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4873,白虎：南西砦42,未攻略,5,-862,-36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4874,白虎：南西砦43,未攻略,5,-874,-36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4875,白虎：南西砦44,未攻略,5,-886,-36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4876,白虎：南西砦51,未攻略,5,-886,-12,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4877,白虎：南西砦52,未攻略,5,-886,-24,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4878,白虎：南東砦10,未攻略,4,-790,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4879,白虎：南東砦11,未攻略,4,-802,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4880,白虎：南東砦12,未攻略,4,-814,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4881,白虎：南東砦13,未攻略,4,-838,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4882,白虎：南東砦14,未攻略,4,-850,-60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4883,白虎：南東砦23,未攻略,4,-790,-12,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4884,白虎：南東砦24,未攻略,4,-790,-36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4885,白虎：南東砦25,未攻略,4,-790,-48,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4886,白虎：南東砦39,未攻略,5,-814,-36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4887,白虎：南東砦40,未攻略,5,-826,-36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4888,白虎：南東砦41,未攻略,5,-838,-36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4889,白虎：南東砦47,未攻略,5,-814,-12,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4890,白虎：南東砦48,未攻略,5,-814,-24,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4891,白虎：北西砦26,未攻略,4,-910,48,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4892,白虎：北西砦27,未攻略,4,-910,36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4893,白虎：北西砦28,未攻略,4,-910,12,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4894,白虎：北西砦29,未攻略,4,-910,0,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4895,白虎：北西砦36,未攻略,5,-862,36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4896,白虎：北西砦37,未攻略,5,-874,36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4897,白虎：北西砦38,未攻略,5,-886,36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4898,白虎：北西砦49,未攻略,5,-886,24,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4899,白虎：北西砦50,未攻略,5,-886,12,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4900,白虎：北西砦6,未攻略,4,-862,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4901,白虎：北西砦7,未攻略,4,-886,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4902,白虎：北西砦8,未攻略,4,-898,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4903,白虎：北西砦9,未攻略,4,-910,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4904,白虎：北東砦1,未攻略,4,-790,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4905,白虎：北東砦19,未攻略,4,-790,48,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4906,白虎：北東砦2,未攻略,4,-802,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4907,白虎：北東砦20,未攻略,4,-790,36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4908,白虎：北東砦21,未攻略,4,-790,12,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4909,白虎：北東砦22,未攻略,4,-790,0,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4910,白虎：北東砦3,未攻略,4,-814,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4911,白虎：北東砦33,未攻略,5,-814,36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4912,白虎：北東砦34,未攻略,5,-826,36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4913,白虎：北東砦35,未攻略,5,-838,36,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4914,白虎：北東砦4,未攻略,4,-838,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4915,白虎：北東砦45,未攻略,5,-814,24,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4916,白虎：北東砦46,未攻略,5,-814,12,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4917,白虎：北東砦5,未攻略,4,-850,60,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4918,北西砦1004,未攻略,2,-884,87,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4919,北西砦1005,未攻略,2,-877,129,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4920,北西砦1006,未攻略,4,-877,178,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4921,北西砦1007,未攻略,3,-876,216,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4922,北西砦1008,未攻略,3,-882,268,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4923,北西砦1009,未攻略,4,-881,306,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4924,北西砦1010,未攻略,5,-881,350,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4925,北西砦1011,未攻略,2,-877,393,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4926,北西砦1032,未攻略,2,-898,110,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4927,北西砦1033,未攻略,4,-906,158,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4928,北西砦1034,未攻略,2,-904,196,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4929,北西砦1035,未攻略,3,-900,238,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4930,北西砦1036,未攻略,3,-900,288,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4931,北西砦1037,未攻略,3,-901,334,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4932,北西砦1038,未攻略,3,-901,370,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4933,北西砦1059,未攻略,3,-927,84,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4934,北西砦1060,未攻略,3,-923,128,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4935,北西砦1061,未攻略,5,-923,173,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4936,北西砦1062,未攻略,1,-923,223,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4937,北西砦1063,未攻略,1,-921,268,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4938,北西砦1064,未攻略,4,-925,311,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4939,北西砦1065,未攻略,1,-925,350,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4940,北西砦1066,未攻略,1,-925,399,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4941,北西砦1087,未攻略,4,-943,26,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4942,北西砦1088,未攻略,2,-942,62,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4943,北西砦1089,未攻略,1,-949,106,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4944,北西砦1090,未攻略,2,-949,158,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4945,北西砦1091,未攻略,5,-949,199,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4946,北西砦1092,未攻略,1,-948,243,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4947,北西砦1093,未攻略,2,-949,288,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4948,北西砦1094,未攻略,4,-945,331,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4949,北西砦1095,未攻略,5,-947,378,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4950,北西砦1116,未攻略,4,-972,48,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4951,北西砦1117,未攻略,5,-966,87,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4952,北西砦1118,未攻略,3,-968,136,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4953,北西砦1119,未攻略,1,-964,175,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4954,北西砦1120,未攻略,5,-972,220,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4955,北西砦1121,未攻略,5,-972,268,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4956,北西砦1122,未攻略,4,-968,312,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4957,北西砦1123,未攻略,4,-969,355,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4958,北西砦1124,未攻略,2,-964,395,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4959,北西砦1145,未攻略,5,-987,25,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4960,北西砦1146,未攻略,2,-992,65,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4961,北西砦1147,未攻略,1,-994,112,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4962,北西砦1148,未攻略,3,-994,154,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4963,北西砦1149,未攻略,1,-988,199,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4964,北西砦1150,未攻略,4,-989,239,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4965,北西砦1151,未攻略,2,-986,286,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4966,北西砦1152,未攻略,3,-991,327,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4967,北西砦1153,未攻略,2,-990,377,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4968,北西砦1168,未攻略,2,-1014,47,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4969,北西砦1169,未攻略,2,-1008,85,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4970,北西砦1170,未攻略,3,-1011,135,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4971,北西砦1171,未攻略,4,-1014,177,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4972,北西砦1172,未攻略,4,-1013,217,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4973,北西砦1173,未攻略,1,-1011,266,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4974,北西砦1174,未攻略,3,-1009,307,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4975,北西砦1175,未攻略,1,-1008,349,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4976,北西砦1176,未攻略,3,-1013,393,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4977,北西砦1192,未攻略,1,-1031,26,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4978,北西砦1193,未攻略,5,-1032,63,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4979,北西砦1194,未攻略,1,-1036,113,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4980,北西砦1195,未攻略,1,-1037,150,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4981,北西砦1196,未攻略,1,-1033,194,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4982,北西砦1197,未攻略,3,-1038,243,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4983,北西砦1198,未攻略,3,-1033,290,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4984,北西砦1199,未攻略,2,-1036,334,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4985,北西砦1200,未攻略,1,-1035,374,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4986,北西砦1215,未攻略,4,-1056,135,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4987,北西砦1216,未攻略,2,-1058,173,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4988,北西砦1217,未攻略,1,-1060,221,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4989,北西砦1218,未攻略,2,-1055,266,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4990,北西砦1219,未攻略,3,-1054,312,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4991,北西砦1220,未攻略,4,-1056,351,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4992,北西砦1221,未攻略,3,-1057,399,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4993,北西砦1235,未攻略,3,-1078,156,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4994,北西砦1236,未攻略,3,-1077,194,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4995,北西砦1237,未攻略,2,-1075,238,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4996,北西砦1238,未攻略,1,-1076,289,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4997,北西砦1239,未攻略,1,-1078,332,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4998,北西砦1240,未攻略,3,-1077,372,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
4999,北西砦1252,未攻略,3,-1104,133,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5000,北西砦1253,未攻略,5,-1098,312,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5001,北西砦1254,未攻略,2,-1100,349,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5002,北西砦1255,未攻略,2,-1103,400,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5003,北西砦1269,未攻略,3,-1125,153,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5004,北西砦1270,未攻略,1,-1122,287,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5005,北西砦1271,未攻略,4,-1124,329,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5006,北西砦1272,未攻略,2,-1124,370,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5007,北西砦1284,未攻略,2,-1145,135,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5008,北西砦1285,未攻略,3,-1146,310,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5009,北西砦1286,未攻略,1,-1148,354,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5010,北西砦1287,未攻略,2,-1145,397,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5011,北西砦1301,未攻略,3,-1167,150,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5012,北西砦1302,未攻略,3,-1163,285,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5013,北西砦1303,未攻略,1,-1169,333,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5014,北西砦1304,未攻略,3,-1168,374,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5015,北西砦1319,未攻略,1,-1187,131,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5016,北西砦1320,未攻略,1,-1190,309,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5017,北西砦1321,未攻略,1,-1191,352,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5018,北西砦1322,未攻略,2,-1190,397,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5019,北西砦1338,未攻略,5,-1206,152,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5020,北西砦1339,未攻略,3,-1207,202,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5021,北西砦1340,未攻略,1,-1206,241,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5022,北西砦1341,未攻略,5,-1206,286,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5023,北西砦1342,未攻略,2,-1213,333,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5024,北西砦1343,未攻略,2,-1214,372,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5025,北西砦1358,未攻略,1,-1229,131,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5026,北西砦1359,未攻略,1,-1231,174,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5027,北西砦1360,未攻略,5,-1234,224,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5028,北西砦1361,未攻略,4,-1231,261,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5029,北西砦1362,未攻略,2,-1228,311,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5030,北西砦1363,未攻略,2,-1229,351,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5031,北西砦1364,未攻略,2,-1234,395,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5032,北西砦1385,未攻略,1,-1253,156,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5033,北西砦1386,未攻略,4,-1252,195,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5034,北西砦1387,未攻略,3,-1251,244,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5035,北西砦1388,未攻略,3,-1257,286,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5036,北西砦1389,未攻略,3,-1250,330,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5037,北西砦1390,未攻略,1,-1251,376,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5038,北西砦1411,未攻略,4,-1280,130,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5039,北西砦1412,未攻略,3,-1280,172,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5040,北西砦1413,未攻略,2,-1276,219,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5041,北西砦1414,未攻略,1,-1273,263,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5042,北西砦1415,未攻略,4,-1279,307,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5043,北西砦1416,未攻略,2,-1277,352,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5044,北西砦1417,未攻略,5,-1273,392,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5045,北西砦1440,未攻略,1,-443,2,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5046,北西砦1441,未攻略,2,-487,1,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5047,北西砦1442,未攻略,2,-532,3,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5048,北西砦1443,未攻略,5,-569,3,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5049,北西砦1444,未攻略,3,-612,4,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5050,北西砦1445,未攻略,1,-663,4,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5051,北西砦1446,未攻略,2,-701,4,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5052,北西砦1447,未攻略,5,-1010,1,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5053,北西砦438,未攻略,3,-421,22,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5054,北西砦439,未攻略,2,-416,66,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5055,北西砦440,未攻略,1,-414,114,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5056,北西砦441,未攻略,5,-417,153,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5057,北西砦442,未攻略,4,-417,201,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5058,北西砦443,未攻略,1,-421,243,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5059,北西砦444,未攻略,3,-421,289,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5060,北西砦445,未攻略,5,-414,332,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5061,北西砦446,未攻略,4,-415,375,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5062,北西砦467,未攻略,3,-436,44,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5063,北西砦468,未攻略,2,-443,84,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5064,北西砦469,未攻略,2,-441,136,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5065,北西砦470,未攻略,1,-442,180,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5066,北西砦471,未攻略,2,-438,217,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5067,北西砦472,未攻略,2,-444,268,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5068,北西砦473,未攻略,4,-444,311,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5069,北西砦474,未攻略,5,-436,356,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5070,北西砦475,未攻略,2,-437,393,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5071,北西砦496,未攻略,4,-458,18,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5072,北西砦497,未攻略,3,-466,65,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5073,北西砦498,未攻略,2,-462,111,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5074,北西砦499,未攻略,4,-464,153,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5075,北西砦500,未攻略,3,-464,199,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5076,北西砦501,未攻略,1,-458,242,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5077,北西砦502,未攻略,4,-459,290,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5078,北西砦503,未攻略,3,-460,332,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5079,北西砦504,未攻略,3,-466,376,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5080,北西砦525,未攻略,5,-480,40,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5081,北西砦526,未攻略,2,-483,90,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5082,北西砦527,未攻略,3,-481,136,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5083,北西砦528,未攻略,5,-484,177,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5084,北西砦529,未攻略,1,-487,223,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5085,北西砦530,未攻略,5,-486,260,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5086,北西砦531,未攻略,1,-483,307,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5087,北西砦532,未攻略,3,-488,348,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5088,北西砦533,未攻略,3,-483,397,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5089,北西砦554,未攻略,2,-505,21,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5090,北西砦555,未攻略,3,-505,65,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5091,北西砦556,未攻略,1,-510,113,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5092,北西砦557,未攻略,5,-506,151,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5093,北西砦558,未攻略,3,-502,199,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5094,北西砦559,未攻略,1,-506,240,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5095,北西砦560,未攻略,1,-508,283,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5096,北西砦561,未攻略,2,-502,332,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5097,北西砦562,未攻略,3,-503,376,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5098,北西砦579,未攻略,3,-531,42,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5099,北西砦580,未攻略,3,-529,89,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5100,北西砦581,未攻略,1,-531,135,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5101,北西砦582,未攻略,1,-525,178,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5102,北西砦583,未攻略,2,-525,222,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5103,北西砦584,未攻略,2,-530,263,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5104,北西砦585,未攻略,4,-528,308,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
5105,北西砦586,未攻略,4,-525,349,,,,,,,,e1,2026-02-22 15:20:30.519913+00,,,,
